Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],U_R [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irreversibel [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C]
543.0,0.8,-800,-17.094017094017094,-3051.2820512820663,34.86467236467229,-0.03754994394912192,-0.037526079772079765,-23.315005936250518,-0.02687473715285132,-20.90184787289518,0,0,45.632138256785446,293.15,293.15,3.6121152421652414,0.0021952756666666663,0.0016117322549857526,0.0012841642675688538,9065.579457668544,7184.990753454411
543.5,0.8,-800,-17.094017094017094,-3059.829059829075,34.82227648894308,-0.03720638438185554,-0.03752607977207977,-23.118682206516553,-0.026609672833776292,-20.670058162522075,0,0,45.637261566602426,293.15,293.15,3.611900719034052,0.0021952756666666668,0.0016105483331976644,0.0012857589107086358,9053.726682293202,7182.8430023436395
544.0,0.8,-800,-17.094017094017094,-3068.376068376084,34.77988061321387,-0.03687323081355096,-0.037526079772079765,-22.928540080864746,-0.026360669015664737,-20.451302137091293,0,0,45.64204081192037,293.15,293.15,3.6116861959028626,0.0021952756666666663,0.0016093644114095757,0.0012873535538484178,9041.873906917855,7180.695251232868
544.5,0.4,-400,-8.547008547008547,-3076.9230769230926,34.737484737484664,-0.03655016828125703,-0.037526079772079765,-22.736022077857147,-0.0261268274869281,-20.25735085797186,0,0,45.6464917640083,293.15,293.15,3.6114716727716725,0.0021952756666666663,0.0016081804896214873,0.0012889481969881997,9030.021131542511,7178.547500122096
545.0,-1.4,1400,29.91452991452991,-3081.196581196597,34.71628679962006,-0.035763994491331406,-0.018763039886039886,-22.218347840491287,-0.025311056999741514,-19.667400261007575,0,0,45.909842157776545,293.15,293.15,3.6113644112060777,0.0021952756666666668,0.001607588528727443,0.0012897455185580907,9024.094743854837,7177.47362456671
545.5,-1.9,1900,40.598290598290596,-3066.239316239332,34.790479582146176,-0.03288208091045382,0.0656706396011396,-20.39233965459565,-0.021858868790912065,-17.035084524464448,0,0,47.094703715610635,293.15,293.15,3.6117398266856595,0.0021952756666666668,0.0016096603918565981,0.0012869548930634724,9044.837100761692,7181.232189010562
546.0,-5.6,5600,119.65811965811965,-3045.9401709401864,34.891169787003044,-0.02952097021560797,0.08912443945868943,-18.214279988153823,-0.017848939503080443,-14.032128732699556,0,0,47.50205003520907,293.15,293.15,3.6122493191222356,0.0021952756666666663,0.0016124722061033082,0.00128316761560649,9072.987442278136,7186.333097898645
546.5,-5.4,5400,115.38461538461537,-2986.1111111111263,35.18794091710751,-0.021991860937065916,0.26268255840455834,-13.502284371557588,-0.00856665727889402,-6.7922430593778405,0,0,49.99637527597911,293.15,293.15,3.613750981040564,0.0021952756666666663,0.0016207596586199275,0.0012720051136280157,9155.956869905549,7201.367355674049
547.0,-5.2,5200,111.1111111111111,-2928.4188034188187,35.47411307827967,-0.01501441319776672,0.25330103846153845,-9.175009433887421,-0.00010080710463065794,-0.08058920085952875,0,0,50.09400279435807,293.15,293.15,3.6151990121760953,0.0021952756666666668,0.0016287511306895244,0.001261241272434487,9235.963103689128,7215.864675671759
547.5,-5.0,5000,106.83760683760683,-2872.863247863263,35.74968627051953,-0.00855644899749141,0.2439195185185185,-5.205139838323975,0.00758898479362547,6.115663028478392,0,0,50.17409106896526,293.15,293.15,3.616593412528829,0.0021952756666666668,0.0016364466223120996,0.0012508760920259038,9313.00614362887,7229.825057891776
548.0,-4.9,4900,104.70085470085469,-2819.44444444446,36.01466049382709,-0.002588529517549806,0.23453799857549856,-1.5677628216534731,0.014541800493423102,11.811631775658004,0,0,50.23753087145178,293.15,293.15,3.6179341820987654,0.0021952756666666668,0.0016438461334876524,0.0012409095724022663,9387.085989724776,7243.248502334101
548.5,-4.7,4700,100.42735042735042,-2767.0940170940326,36.27433523266849,0.0030283925085325004,0.2298472386039886,1.8264748789519263,0.020942300631560253,17.140897679690504,0,0,50.34985888427799,293.15,293.15,3.619248136277303,0.0021952756666666668,0.001651097654439694,0.0012311423831711014,9459.68423889876,7256.403477887579
549.0,-4.6,4600,98.29059829059828,-2716.8803418803573,36.52341100257759,0.00820194544048812,0.22046571866096862,4.926505393322633,0.026671163351817264,21.994937265897885,0,0,50.38601473264212,293.15,293.15,3.620508459673043,0.0021952756666666663,0.0016580531949447136,0.001221773854724882,9529.31929422891,7269.021515663364
549.5,-4.5,4500,96.15384615384615,-2667.735042735058,36.767187288020544,0.013065939082544649,0.21577495868945865,7.816799497582507,0.03191026325063889,26.511582701002716,0,0,50.47241067310034,293.15,293.15,3.621741967677384,0.0021952756666666663,0.001664860745226222,0.0012126046566711354,9597.472752637143,7281.371084550303
550.0,-4.4,4400,94.01709401709401,-2619.658119658135,37.00566408899735,0.017636289081610544,0.2110841987179487,10.510103737071695,0.03668456365671989,30.70186726506052,0,0,50.54859825270589,293.15,293.15,3.6229486602903274,0.0021952756666666668,0.00167152030528422,0.0012036347890098612,9664.14461412346,7293.452184548394
550.5,-4.7,4700,100.42735042735042,-2572.649572649588,37.238841405508,0.021927794684061575,0.20639343874643873,13.013625194313182,0.041018097645544475,34.59995412850847,0,0,50.6150822916429,293.15,293.15,3.6241285375118704,0.0021952756666666668,0.0016780318751187066,0.0011948642517410602,9729.334878687856,7305.2648156576415
551.0,0.0,0,-0.0,-2522.435897435913,37.487917175417095,0.026388147446731694,0.22046571866096865,15.660738591904373,0.045515805358093936,38.39390093419497,0,0,50.930860920854265,293.15,293.15,3.6253888609076106,0.0021952756666666668,0.0016849874156237257,0.001185495723294841,9798.969934018005,7317.882853433426
551.5,-4.7,4700,100.42735042735042,-2522.435897435913,37.487917175417095,0.025589046179080248,-0.0,15.12405964183883,0.04289251241236297,36.46928036374812,0,0,48.0203154534877,293.15,293.15,3.6253888609076106,0.0021952756666666668,0.0016849874156237257,0.001185495723294841,9798.969934018005,7317.882853433426
552.0,-0.3,300,6.41025641025641,-2472.2222222222376,37.73699294532621,0.02991099902234356,0.22046571866096862,17.673853743902782,0.04725497488339966,40.19889487715095,0,0,51.01565139931082,293.15,293.15,3.626649184303351,0.0021952756666666663,0.0016919429561287457,0.001176127194848621,9868.604989348158,7330.500891209212
552.5,-1.0,1000,21.367521367521366,-2469.0170940171092,37.75289139872466,0.029340577643716805,0.014072279914529912,17.321655481288797,0.04495056710843841,38.30352963053733,0,0,48.29620971687501,293.15,293.15,3.6267296304775467,0.0021952756666666663,0.001692386926799279,0.001175529203671203,9873.049780113912,7331.30629787575
553.0,0.9,-900,-19.23076923076923,-2458.3333333333485,37.80588624338617,0.029545165063732365,0.04690759971509972,17.456162804430072,0.043795942819045315,37.262681579658164,0,0,48.714204395862346,293.15,293.15,3.6269977843915338,0.0021952756666666668,0.0016938668290343896,0.0011735358997464755,9887.865749333094,7333.990986764216
553.5,-0.3,300,6.41025641025641,-2467.9487179487332,37.75819088319081,0.02768751072883814,-0.042216839743589744,16.354315420059528,0.03994319272049058,34.001965324242185,0,0,47.4782140244709,293.15,293.15,3.6267564458689456,0.0021952756666666668,0.00169253491702279,0.0011753298732787305,9874.53137703583,7331.574766764597
554.0,0.8,-800,-17.094017094017094,-2464.743589743605,37.774089336589256,0.027184216721397692,0.014072279914529912,16.068269068794717,0.038061695289822416,32.35640315262081,0,0,48.18001609159559,293.15,293.15,3.6268368920431415,0.0021952756666666663,0.0016929788876933229,0.0011747318821013122,9878.976167801582,7332.380173431136
554.5,0.7,-700,-14.957264957264956,-2473.2905982906136,37.73169346086005,0.025503773250493782,-0.037526079772079765,15.084215274023036,0.03468864943004431,29.45402582437796,0,0,47.44075325366533,293.15,293.15,3.626622368911952,0.0021952756666666663,0.0016917949659052346,0.001176326525241094,9867.123392426238,7330.232422320363
555.0,0.5,-500,-10.683760683760683,-2480.769230769246,37.694597069596995,0.023979869657345648,-0.03283531980056981,14.189111765301899,0.031658549083307584,26.858447842478405,0,0,47.44009088145918,293.15,293.15,3.626434661172161,0.002195275666666667,0.0016907590343406573,0.0011777218379884033,9856.752213972813,7328.353140098439
555.5,0.1,-100,-2.1367521367521367,-2486.1111111111263,37.66809964726624,0.02271720323662544,-0.02345379985754985,13.443157487416077,0.029096644264735044,24.680807909293968,0,0,47.51058821416672,293.15,293.15,3.6263005842151674,0.0021952756666666663,0.001690019083223102,0.001178718489950767,9849.344229363222,7327.010795654206
556.0,0.0,0,-0.0,-2487.1794871795023,37.66280016280009,0.021926173233178595,-0.0046907599715099715,12.975056691607602,0.02726652940263059,23.128439431589882,0,0,47.720084249344886,293.15,293.15,3.6262737688237685,0.0021952756666666668,0.001689871092999591,0.00117891782034324,9847.862632441304,7326.742326765361
556.5,-0.1,100,2.1367521367521367,-2487.1794871795023,37.66280016280009,0.02126739796508821,-0.0,12.584117053002927,0.02568817176426386,21.793305172753172,0,0,47.75198140119057,293.15,293.15,3.6262737688237685,0.0021952756666666668,0.001689871092999591,0.00117891782034324,9847.862632441304,7326.742326765361
557.0,-0.1,100,2.1367521367521367,-2486.1111111111263,37.66809964726624,0.020737039563911375,0.004690759971509971,12.269224675892014,0.024346795752667173,20.658803512190907,0,0,47.78897733354233,293.15,293.15,3.6263005842151674,0.0021952756666666663,0.001690019083223102,0.001178718489950767,9849.344229363222,7327.010795654206
557.5,-0.1,100,2.1367521367521367,-2485.0427350427503,37.67339913173239,0.02022274397500231,0.0046907599715099715,11.963890288650301,0.023082885185953306,19.589660306654242,0,0,47.766209253607414,293.15,293.15,3.6263273996065664,0.0021952756666666668,0.001690167073446613,0.0011785191595582946,9850.82582628514,7327.279264543053
558.0,-0.1,100,2.1367521367521367,-2483.9743589743744,37.67869861619854,0.019724021303765396,0.004690759971509971,11.667821581983207,0.02189197461090012,18.582118411226954,0,0,47.744592621493815,293.15,293.15,3.6263542149979644,0.0021952756666666663,0.0016903150636701238,0.0011783198291658217,9852.307423207056,7327.547733431899
558.5,-0.1,100,2.1367521367521367,-2482.9059829059984,37.683998100664695,0.019240396708913542,0.004690759971509971,11.380735253010881,0.02076985542692915,17.632636193709438,0,0,47.72406655245731,293.15,293.15,3.6263810303893633,0.0021952756666666663,0.0016904630538936351,0.0011781204987733485,9853.789020128977,7327.816202320745
559.0,-0.2,200,4.273504273504273,-2481.8376068376224,37.689297585130845,0.018771409936482075,0.004690759971509971,11.10138503405911,0.019712561143892467,16.740708578164075,0,0,47.70457349882441,293.15,293.15,3.6264078457807623,0.0021952756666666663,0.0016906110441171464,0.0011779211683808763,9855.270617050894,7328.084671209593
559.5,-0.2,200,4.273504273504273,-2479.7008547008704,37.699896554063145,0.018425106486415335,0.009381519943019941,10.894674638006228,0.018861977980383866,16.02378376029332,0,0,47.75069105265392,293.15,293.15,3.626461476563559,0.0021952756666666663,0.0016909070245641681,0.0011775225075959306,9858.23381089473,7328.621608987285
560.0,-0.2,200,4.273504273504273,-2477.5641025641185,37.710495522995444,0.018089388096380114,0.009381519943019941,10.694294381429886,0.01806036621200593,15.347989850542954,0,0,47.736602960770924,293.15,293.15,3.626515107346357,0.0021952756666666663,0.0016912030050111903,0.0011771238468109852,9861.197004738566,7329.158546764978
560.5,-0.2,200,4.273504273504273,-2475.4273504273665,37.721094491927744,0.01776392754126624,0.009381519943019941,10.500047523052674,0.017304912891987843,14.710977369520002,0,0,47.72324828057057,293.15,293.15,3.6265687381291545,0.0021952756666666663,0.0016914989854582125,0.00117672518602604,9864.160198582402,7329.695484542672
561.0,-0.2,200,4.273504273504273,-2473.2905982906145,37.73169346086004,0.017448407860305944,0.009381519943019941,10.311743525323234,0.01659296595124461,14.110530460912786,0,0,47.71058841466479,293.15,293.15,3.626622368911952,0.0021952756666666663,0.0016917949659052344,0.0011763265252410946,9867.123392426236,7330.232422320363
561.5,-0.2,200,4.273504273504273,-2471.1538461538626,37.74229242979235,0.017142522030478547,0.009381519943019941,10.129197856012327,0.01592202503739236,13.544559324998074,0,0,47.69858686717332,293.15,293.15,3.626675999694749,0.0021952756666666663,0.0016920909463522566,0.0011759278644561488,9870.086586270074,7330.7693600980565
562.0,-0.2,200,4.273504273504273,-2469.0170940171106,37.75289139872465,0.01684597265045301,0.009381519943019943,9.952231796242609,0.015289732873158265,13.011093078735655,0,0,47.687209127274315,293.15,293.15,3.6267296304775467,0.0021952756666666668,0.0016923869267992787,0.0011755292036712034,9873.04978011391,7331.30629787575
562.5,-0.2,200,4.273504273504273,-2466.8803418803586,37.76349036765695,0.016558471634723654,0.009381519943019941,9.780672254740582,0.014693867104865371,12.50827301850494,0,0,47.67642255925839,293.15,293.15,3.626783261260344,0.0021952756666666663,0.0016926829072463007,0.001175130542886258,9876.012973957746,7331.843235653443
563.0,-0.2,200,4.273504273504273,-2464.7435897436067,37.774089336589256,0.016279739917605753,0.009381519943019941,9.614351588106384,0.014132332613320638,12.034346262876754,0,0,47.66619629872214,293.15,293.15,3.6268368920431415,0.0021952756666666663,0.0016929788876933229,0.0011747318821013122,9878.976167801582,7332.380173431136
563.5,-0.2,200,4.273504273504273,-2462.6068376068547,37.784688305521556,0.016009507166768834,0.009381519943019943,9.453107426903696,0.013603154260990053,11.587659754077027,0,0,47.65650115455735,293.15,293.15,3.62689052282594,0.0021952756666666668,0.001693274868140345,0.0011743332213163668,9881.939361645418,7332.91711120883
564.0,-0.2,200,4.273504273504273,-2460.4700854701027,37.795287274453855,0.015747511505996077,0.009381519943019943,9.296782507378785,0.013104470050813298,11.16665459799254,0,0,47.64730951641136,293.15,293.15,3.6269441536087372,0.0021952756666666668,0.0016935708485873672,0.0011739345605314214,9884.902555489254,7333.454048986522
564.5,-0.2,200,4.273504273504273,-2458.3333333333508,37.805886243386155,0.015493499246868605,0.009381519943019943,9.145224508623947,0.012634524673396796,10.769860723695864,0,0,47.63859526731266,293.15,293.15,3.626997784391534,0.0021952756666666668,0.001693866829034389,0.001173535899746476,9887.865749333088,7333.990986764214
565.0,-0.2,200,4.273504273504273,-2456.196581196599,37.816485212318455,0.01524722462908339,0.009381519943019941,8.998285895006848,0.012191663420632711,10.395891844530889,0,0,47.63033370117188,293.15,293.15,3.6270514151743316,0.0021952756666666663,0.001694162809481411,0.0011731372389615306,9890.828943176924,7334.527924541907
565.5,-0.3,300,6.41025641025641,-2454.059829059847,37.827084181250754,0.01500844956912315,0.009381519943019943,8.855050518543772,0.011774326445026847,10.045148658464822,0,0,47.622501444885884,293.15,293.15,3.627105045957129,0.0021952756666666668,0.001694458789928433,0.0011727385781765852,9893.792137020759,7335.0648623196
566.0,-1.3,1300,27.777777777777775,-2450.8547008547184,37.84298263464922,0.014884953125962434,0.014072279914529914,8.772229780021304,0.01152657858997169,9.855573142432894,0,0,47.67970094890327,293.15,293.15,3.6271854921313254,0.0021952756666666668,0.0016949027605989665,0.0011721405869991666,9898.236927786516,7335.87026898614
566.5,-0.1,100,2.1367521367521367,-2436.9658119658297,37.91187593270918,0.015843135754086,0.06097987962962963,9.336106464149632,0.012747543615884094,10.901393112017914,0,0,48.32236046584841,293.15,293.15,3.627534092219509,0.0021952756666666668,0.0016968266335046101,0.001169549291897021,9917.497687771453,7339.360364541146
567.0,-1.6,1600,34.18803418803419,-2435.8974358974538,37.91717541717533,0.015480227730953654,0.0046907599715099715,9.109539735984034,0.012150467035162106,10.419204911722776,0,0,47.57847071053093,293.15,293.15,3.627560907610907,0.0021952756666666668,0.0016969746237281212,0.0011693499615045482,9918.979284693369,7339.628833429991
567.5,-2.1,2100,44.87179487179487,-2418.8034188034367,38.00196716863375,0.016741380772969498,0.07505215954415954,9.833697434027513,0.013768731888526958,11.849424475678365,0,0,48.53617893902626,293.15,293.15,3.627989953873287,0.0021952756666666668,0.001699342467304298,0.0011661606752249843,9942.684835444059,7343.924335651535
568.0,-4.4,4400,94.01709401709401,-2396.367521367539,38.11325634242292,0.01849788797990944,0.09850595940170938,10.824049803426089,0.01601528546389276,13.887640599870416,0,0,48.90043872919623,293.15,293.15,3.6285530770926604,0.0021952756666666663,0.0017024502619980304,0.0011619747369830563,9973.79837080434,7349.562182317311
