Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irrev [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C],U_R [V],Q_Irreversibel [W],Delta OCV [V],Q_Reversibel [W],Q_Cell [W]
1027.0,0.1,-100,-2.2764277660269236,-4920.330687506693,5.593597780224737,-0.0024481717165867724,-2.939900260180314,-0.005273303119439609,-4.970098598588905,0,2.493461321438396,43.92987071091457,313.15,315.0518272001086,3.389872971533672,0.0012873998573016288,0.00084975044414482,0.0010830387959539108,6633.4201155691935,12299.138689679687,-0.0029306727811405273,0.04076896394564061,-0.00021187195560449474,0.15103575308808215,0.19180471703372276
1027.5,0.1,-100,-2.2763554361008977,-4921.468865224743,5.587952057416949,-0.0024026239811303068,-2.8806679744673236,-0.0051678947662775095,-4.868950979841831,0,2.474546962584731,43.93115515854005,313.15,315.0440768768849,3.3898209179693843,0.0012874841931508224,0.0008498625104614752,0.0010830470754936445,6633.837361069507,12297.865709722108,-0.002930771641972853,0.039399302209541937,-0.00021175904114833897,0.1509504641431297,0.19034976635267165
1028.0,0.1,-100,-2.2762888806159784,-4922.607009665051,5.582306499677326,-0.0023611412748645367,-2.8267024185776704,-0.0050664317393461075,-4.771588906569596,0,2.4568395916580674,43.93233540437264,313.15,315.03635643075535,3.389768865927025,0.0012875682066545674,0.0008499741484422864,0.001083055323387619,6634.253011789082,12296.59759530272,-0.002930877191842448,0.03812209551772453,-0.00021164612999354654,0.15086556537904988,0.1889876608967744
1028.5,0.1,-100,-2.2762277279264986,-4923.745123529015,5.576661093606077,-0.0023233619398105344,-2.777534347604345,-0.0049687669097402045,-4.67787120019635,0,2.4402416454548406,43.933418067282176,313.15,315.0286659796889,3.389716815283049,0.0012876518962906117,0.0008500853560644705,0.0010830635394863902,6634.667060196685,12295.334369398664,-0.0029309889502538264,0.03692986443054436,-0.00021153322187212156,0.15078103137367416,0.1877108958042185
1029.0,0.1,-100,-2.2761716342410288,-4924.883209346135,5.5710158266560725,-0.0022889565650355296,-2.732736427957564,-0.004874758613302455,-4.5876619259610125,0,2.4246650818461726,43.934409275515605,313.15,315.0210056214247,3.389664765921769,0.001287735260780172,0.0008501961316287666,0.0010830717236644152,6635.079499965627,12294.076051312128,-0.0029311064729998014,0.03581585998982291,-0.00021142031653312147,0.15069683861372882,0.18651269860355174
1029.5,0.1,-100,-2.27612028132422,-4926.021269486797,5.565370687069457,-0.0022576251047004884,-2.6919194852203185,-0.004784270448785042,-4.500830199270591,0,2.41003026506983,43.93531470681776,313.15,315.0133754354423,3.3896127177347806,0.001287818299063756,0.0008503064737273118,0.00108307987581768,6635.49032585415,12292.822657035254,-0.002931229349159475,0.0347739781299829,-0.00021130741374138915,0.1506129653369271,0.18538694346691
1030.0,0.1,-100,-2.2760733743983463,-4927.159306173996,5.559725663819467,-0.0022290942542587005,-2.6547290886780743,-0.00469717108339972,-4.417249999137078,0,2.3962650026953596,43.93613962509717,313.15,315.00577548470864,3.389560670620415,0.0012879010102798054,0.0008504163812152583,0.0010830879958616023,6635.899533599753,12291.574199572566,-0.002931357198358596,0.03379868574258048,-0.00021119451327638935,0.15052939138783178,0.18432807713041227
1030.5,0.4,-400,-9.104122560906838,-4931.711367454449,5.537145994769599,-0.002717564724476218,-2.6208424422487755,-0.004891117149336023,-4.336799988443355,0,9.539219936230385,43.810231991823564,313.15,314.9998082132889,3.389352486071776,0.0012879833937457581,0.0008505258531856111,0.001083096083729173,6636.307119825515,12290.330689226765,-0.011725958673074112,0.1329673612333337,-0.000210742919895392,0.6008187877074651,0.7337861489407989
1031.0,0.8,-800,-18.26057438247089,-4940.841654645685,5.4918568717971965,-0.0038526095778992223,-3.1948354118113516,-0.005450330195067773,-4.515839864585761,0,21.582326194147623,43.62944927680054,313.15,314.99656376352783,3.388934920357971,0.0012880480789679485,0.0008506118075533229,0.001083102434099418,6636.627145273219,12289.354319246653,-0.02352049775419296,0.4602674725741567,-0.00020983713743594394,1.199911465437199,1.6601789380113556
1031.5,1.4,-1400,-32.08841787385187,-4956.885863582611,5.412272502070383,-0.005928869228969,-4.528973012765903,-0.006551179574084248,-5.032130525072618,0,45.028402969814714,43.34705115158763,313.15,314.99858366822065,3.3882011524690894,0.0012880832488033583,0.0008506585415810158,0.0010831058868428537,6636.80114548442,12288.82345964168,-0.04133255354391086,1.3711713876637233,-0.00020824545004140767,2.0925519177066394,3.4637233053703627
1032.0,0.6,-600,-13.841772025085596,-4963.806749595154,5.3779427103415,-0.006446581392852203,-6.969978825659061,-0.006868257847933958,-6.048524576838332,0,15.956318971702075,43.637629632291606,313.15,314.9940847559283,3.387884631789349,0.001288061353036488,0.000850629446267849,0.0010831037372602795,6636.692817765072,12289.153958150298,-0.017829051603054362,0.3277347313601107,-0.00020755885420683002,0.8996744203092796,1.2274091516693904
1032.5,0.5,-500,-11.458000909151187,-4969.535750049729,5.349525049356501,-0.006738883298547049,-7.578023941304093,-0.007076452049478056,-6.341246227303563,0,13.054772057639632,43.66762554266739,313.15,314.9889557564561,3.3876226209550677,0.0012881101212457368,0.0008506942499501814,0.001083108525002741,6636.934094945083,12288.417842328447,-0.014759166940320497,0.26151621052146523,-0.00020699050098713003,0.7426970246815835,1.0042132352030486
1033.0,0.5,-500,-11.450130246066456,-4975.260815172763,5.3211269088652635,-0.007004747321408669,-7.920939988357319,-0.007276519855346912,-6.533432453731599,0,13.11242092547208,43.65828814951558,313.15,314.9838620621408,3.387360790099738,0.0012881657196000156,0.000850768129597279,0.0010831139832839793,6637.209163772511,12287.578631111053,-0.0147496652679381,0.26849740007744394,-0.0002064225381773053,0.7401503634204083,1.0086477634978523
1033.5,0.5,-500,-11.452579136581376,-4980.987104741053,5.292722694736835,-0.007247297898469087,-8.232728793388329,-0.007469185400790559,-6.718114206539303,0,13.179257710268468,43.64917658061876,313.15,314.9788055762344,3.387098903245474,0.0012882209352463934,0.0008508415006983047,0.0010831194039934698,6637.48233918034,12286.745196553204,-0.014753452206310193,0.27551775530828093,-0.0002058544538947367,0.738271299327755,1.013789054636036
1034.0,0.5,-500,-11.45496981086263,-4986.7145896464845,5.264312551356721,-0.007468600083181339,-8.517071100147442,-0.007654723415725471,-6.895960191753127,0,13.242618645637233,43.640434219568014,313.15,314.9737853579309,3.386836961723509,0.001288275747553619,0.0008509143358382469,0.0010831247851057714,6637.753519096952,12285.917850066575,-0.014757159796293193,0.2822757766344999,-0.0002052862510271344,0.7363871961068257,1.0186629727413257
1034.5,0.5,-500,-11.457264551593395,-4992.443221922281,5.2358967166553505,-0.007670532468739463,-8.776401011393677,-0.007833396835392909,-7.06722416865155,0,13.302359945321946,43.63203388535577,313.15,314.96880043833505,3.3865749677275625,0.0012883301667200287,0.0008509866485687553,0.0010831301276220898,6638.022753977876,12285.09643771572,-0.014760739549909793,0.28876277365216974,-0.00020471793433310702,0.7344956836802876,1.0232584573324575
1035.0,0.5,-500,-11.459470381641209,-4998.172957113102,5.207475411145332,-0.007854807165439313,-9.012932593628376,-0.008005459060698513,-7.232148999853878,0,13.358455274910494,43.62394993381519,313.15,314.9638498468853,3.38631292329076,0.0012883842032484479,0.0008510584528460901,0.001083135432573524,6638.290095785081,12284.280800969154,-0.014764200617299996,0.29497620486909015,-0.00020414950822290664,0.7325972778163323,1.0275734826854226
1035.5,0.5,-500,-11.461593935408953,-5003.903754080807,5.1790488388848885,-0.008022984598009385,-9.22868346299934,-0.008171154297380124,-7.39096873874252,0,13.410927015865452,43.61615881673712,313.15,314.9589326222699,3.386050830294519,0.0012884378676597632,0.0008511297626505099,0.0010831407009929447,6638.555596569889,12283.470781022797,-0.014767551650120385,0.30091730708350256,-0.0002035809767776978,0.730692463367686,1.0316097704511886
1036.0,0.5,-500,-11.463641310113069,-5009.635574735863,5.150617188810202,-0.008176486971411283,-9.425492269418903,-0.008330717876520363,-7.5439089430298445,0,13.459834291501522,43.60863890531819,313.15,314.95404782061405,3.38578869048083,0.0012884911703745939,0.0008512005918290373,0.0010831459339033804,6638.819307887557,12282.666220586007,-0.014770800608422131,0.30659018332323823,-0.00020301234377620404,0.7287816852538018,1.03537186857704
1036.5,0.5,-500,-11.46561811033785,-5015.368383791032,5.122180635957182,-0.008316610538701927,-9.605034605265201,-0.008484376564973547,-7.691186971073082,0,13.505263523160073,43.601370326058756,313.15,314.9491945215163,3.385526505463525,0.0012885441216245435,0.0008512709539775287,0.0010831511323093025,6639.081280358207,12281.866965221188,-0.014773954816867744,0.3120010730110764,-0.00020244361271914366,0.7268653518473907,1.0388664248584671
1037.0,0.5,-500,-11.467529489575938,-5021.10214853582,5.09373934258026,-0.008444536777816878,-9.768837496779835,-0.008632348865963688,-7.833012268850513,0,13.547320865053333,43.594334811006995,313.15,314.94437183236494,3.3852642767385905,0.0012885967313867634,0.0008513408623537227,0.0010831562971902024,6639.341563343067,12281.072864331481,-0.014777021017348872,0.31715776688810293,-0.00020187478685160522,0.7249438381159995,1.0421016050041025
1037.5,0.5,-500,-11.469380188220159,-5026.83683862993,5.065293459176935,-0.00856134257452464,-9.918292604755115,-0.008774845310076834,-7.969586647837322,0,13.586126173612287,43.58751556109274,313.15,314.9395788912849,3.385002005693612,0.001288649009337164,0.0008514103298150656,0.0010831614294959974,6639.600204713005,12280.28377186701,-0.014780005417261204,0.32206914025018385,-0.0002013058691835387,0.7230174884892228,1.0450866287394067
1038.0,0.5,-500,-11.471174568304875,-5032.5724259140825,5.036843125426177,-0.008668009500115514,-10.054668249718006,-0.008912068736873266,-8.10110455398869,0,13.621808228659763,43.580897121393654,313.15,314.9348148690017,3.38473969361643,0.0012887009648184715,0.0008514793687762648,0.0010831665301438947,6639.857250690481,12279.499546807045,-0.014782913733775604,0.32674478272937324,-0.00020073686250852356,0.7210866194752238,1.0478314022045971
1038.5,0.5,-500,-11.472916645273747,-5038.30888423672,5.008388471048015,-0.008765432264479008,-10.17912036652136,-0.009044214567346782,-8.22775332803986,0,13.654500973725483,43.574465267278555,313.15,314.93007896985534,3.384477341703063,0.0012887526068200215,0.0008515479911824388,0.0010831716000164085,6640.11274574958,12278.720053464995,-0.014785751234425357,0.331194706699671,-0.0002001677694209603,0.719151522048443,1.050346228748114
1039.0,0.5,-500,-11.474610117028007,-5044.0461892952335,4.979929616591107,-0.008854426418021628,-10.292702483874214,-0.009171471067459396,-8.34971345733456,0,13.676840271574084,43.56820690046738,313.15,314.925368752638,3.384214951064971,0.001288803943966768,0.0008516162084945124,0.00108317663996028,6640.366732561639,12277.945161654308,-0.014788522774306674,0.3354291195667894,-0.000199438029264551,0.7166355167081402,1.0520646362749295
1039.5,0.5,-500,-11.476258390487864,-5049.784318490478,4.951466674154375,-0.00893573539045127,-10.396374520491046,-0.009294019606292257,-8.46715880542257,0,13.693323667162767,43.56210995109813,313.15,314.92068279391896,3.3839525227357035,0.0012888550027214036,0.000851684055876376,0.0010831816525734427,6640.619342048911,12277.174471942493,-0.014791233039103766,0.33945824748407594,-0.0001986410668763225,0.7138743422976754,1.0533325897817514
1040.0,0.5,-500,-11.477864606679727,-5055.523250793817,4.922999748046543,-0.009010036871904416,-10.491011551730553,-0.00941203490006511,-8.58025687215983,0,13.707220029649124,43.55616329556587,313.15,314.91602040846794,3.3836900576769895,0.0012889057985139185,0.000851751553831553,0.0010831866393707114,6640.8706505501505,12276.407751426621,-0.014793886246107177,0.3432922021407487,-0.00019784399294530322,0.7111093386014916,1.0544015407422402
1040.5,0.5,-500,-11.479431661762122,-5061.2629666246985,4.89452893539336,-0.009077948629849614,-10.577411299539973,-0.009525685248775262,-8.689169017438317,0,13.718660871843369,43.550356677097035,313.15,314.91138094349594,3.3834275567843273,0.0012889563387722075,0.000851818712230305,0.0010831916010813085,6641.120694814333,12275.644887988734,-0.014796486205930662,0.3469408800980345,-0.0001970468101910141,0.7083407254283783,1.055281605526413
1041.0,0.5,-500,-11.48096222741037,-5067.003447738403,4.8660543266944245,-0.009140033818137818,-10.656300874389142,-0.009635132766354273,-8.794050674170675,0,13.727773725655698,43.5446806323249,313.15,314.90676377762213,3.3831650208921227,0.0012890066305725036,0.000851885540475601,0.0010831965383999317,6641.369509850608,12274.885774818944,-0.014799036436484427,0.3504138890352033,-0.0001962495211474439,0.7055687052460042,1.0559825942812076
1041.5,0.5,-500,-11.482458769690245,-5072.744677123248,4.837576006333094,-0.009196805814816526,-10.728343038514428,-0.009740533603045566,-8.895051560974373,0,13.734681486934901,43.53912642525115,313.15,314.9021683196986,3.382902450778391,0.0012890566806505758,0.0008519520475179972,0.0010832014519878545,6641.6171289837,12274.130310246403,-0.014801540187364003,0.3537204958674806,-0.00019545212817732665,0.7027934646659733,1.056513960533454
1042.0,0.5,-500,-11.48392356604605,-5078.486638906271,4.809094053044294,-0.009248732630598326,-10.794141912506232,-0.0098420381602131,-8.992315887660876,0,13.739501980579735,43.53368598691351,313.15,314.89759400754264,3.3826398471690684,0.001289106495414467,0.000852018241872565,0.0010832063424741766,6641.86358391694,12273.378397546983,-0.01480400046183323,0.3568695919552566,-0.00019465463348524025,0.700015175781646,1.0568847677369027
1042.5,0.5,-500,-11.485358720837537,-5084.22931826669,4.7806085403437955,-0.009296240926162538,-10.854248174799661,-0.00993979129780126,-9.085982553724895,0,13.742347699290809,43.52835186025367,313.15,314.8930403066165,3.38237721074197,0.0012891560809582376,0.0008520841316371533,0.0010832112104571731,6642.108904800252,12272.62994473588,-0.014806420036954435,0.35986967178749113,-0.0001938570391296263,0.697233997388725,1.0571036691762161
1043.0,0.4,-400,-9.189412943641576,-5088.824024738511,4.757817337606593,-0.009166787491179452,-10.909163799228729,-0.009940330237163463,-9.176185340037902,0,11.14763123156831,43.56576792020403,313.15,314.88792546507835,3.382167075852733,0.0012892054430762767,0.0008521497245114035,0.0010832160565056987,6642.353120300953,12271.884864351578,-0.01184704118561831,0.3014909357854969,-0.0001932188854529846,0.5560191589505269,0.8575100947360238
1043.5,0.4,-400,-9.181520700671415,-5093.414785088847,4.735045708884691,-0.009048250121498728,-10.756319867275172,-0.0099405292396183,-9.176636763332649,0,11.078771528289236,43.564702565064756,313.15,314.882817538311,3.381957121435917,0.0012892608879585506,0.0008522234002233716,0.0010832214997200636,6642.627429836759,12271.047969667292,-0.011837375531357443,0.2985048067872641,-0.00019258127984877134,0.5537083876965233,0.8522131944837874
1044.0,0.1,-100,-2.2954363076540694,-5094.562503242673,4.729352662486743,-0.00842195186348808,-10.616311418151135,-0.009660120962960149,-9.176774425697749,0,4.321074912436539,43.691219199826676,313.15,314.87621869128725,3.381904631548128,0.0012893162578847088,0.000852296976332907,0.0010832269355757296,6642.901368532619,12270.212206383632,-0.002959543350397238,0.19407447884376222,-0.0001924218745496288,0.13831589903597152,0.33239037787973374
1044.5,0.0,0,-0.0,-5094.562503242673,4.729352662486743,-0.007678312382002159,-9.880373801958813,-0.009296694584585315,-8.917852778713575,0,2.20167439863292,43.74408511956003,313.15,314.8691740695249,3.381904631548128,0.001289387789386446,0.0008523920281050908,0.0010832339580687323,6643.25526545209,12269.132497470782,-0.0,0.16935956912560923,-0.0001924218745496288,0.0,0.16935956912560923
