Zeit [s],Leistung [kW],Leistung [W],Strom [A],Ladungsmenge[t],SOC [%],OCV,R,R1,C1,R2,C2
867.5,0.5,-500.0,-11.11111111111111,-3618.333333333308,22.051917989418115,3.5344068121693133,0.00178,0.0013789542278439169,7949.6010698082155,0.001377510572089945,6951.289623759927
868.0,0.5,-500.0,-11.11111111111111,-3623.8888888888637,22.02436067019413,3.534222729276897,0.00178,0.0013786154657186966,7946.486489230614,0.001377963559303349,6950.0309274966985
868.5,0.5,-500.0,-11.11111111111111,-3629.4444444444193,21.996803350970143,3.5340386463844804,0.00178,0.0013782767035934761,7943.371908653013,0.0013784165465167528,6948.772231233472
869.0,0.5,-500.0,-11.11111111111111,-3634.999999999975,21.969246031746156,3.5338545634920644,0.00178,0.0013779379414682557,7940.257328075411,0.0013788695337301569,6947.513534970244
869.5,0.5,-500.0,-11.11111111111111,-3640.5555555555306,21.941688712522172,3.5336704805996484,0.00178,0.0013775991793430352,7937.14274749781,0.0013793225209435605,6946.2548387070165
870.0,0.5,-500.0,-11.11111111111111,-3646.1111111110863,21.914131393298184,3.533486397707232,0.00178,0.0013772604172178147,7934.028166920209,0.0013797755081569646,6944.996142443789
870.5,0.5,-500.0,-11.11111111111111,-3651.666666666642,21.886574074074197,3.533302314814816,0.00178,0.0013769216550925942,7930.913586342607,0.0013802284953703683,6943.737446180561
871.0,0.5,-500.0,-11.11111111111111,-3657.2222222221976,21.859016754850213,3.5331182319223995,0.00178,0.0013765828929673738,7927.799005765006,0.0013806814825837723,6942.478749917334
871.5,0.5,-500.0,-11.11111111111111,-3662.7777777777533,21.831459435626225,3.5329341490299835,0.00178,0.0013762441308421533,7924.6844251874045,0.001381134469797176,6941.220053654106
872.0,0.5,-500.0,-11.11111111111111,-3668.333333333309,21.803902116402238,3.5327500661375675,0.00178,0.0013759053687169328,7921.569844609802,0.00138158745701058,6939.961357390879
872.5,0.5,-500.0,-11.11111111111111,-3673.8888888888646,21.77634479717825,3.532565983245151,0.00178,0.0013755666065917123,7918.455264032201,0.001382040444223984,6938.702661127651
873.0,0.5,-500.0,-11.11111111111111,-3679.4444444444202,21.748787477954266,3.5323819003527346,0.00178,0.001375227844466492,7915.3406834545995,0.0013824934314373878,6937.443964864424
873.5,0.5,-500.0,-11.11111111111111,-3684.999999999976,21.72123015873028,3.532197817460318,0.00178,0.0013748890823412716,7912.226102876998,0.0013829464186507917,6936.185268601196
874.0,0.5,-500.0,-11.11111111111111,-3690.5555555555316,21.69367283950629,3.532013734567902,0.00178,0.001374550320216051,7909.111522299396,0.0013833994058641956,6934.9265723379685
874.5,0.5,-500.0,-11.11111111111111,-3696.111111111087,21.666115520282307,3.531829651675486,0.00178,0.0013742115580908307,7905.996941721795,0.0013838523930775996,6933.667876074741
875.0,0.5,-500.0,-11.11111111111111,-3701.666666666643,21.63855820105832,3.5316455687830697,0.00178,0.0013738727959656102,7902.882361144193,0.0013843053802910033,6932.409179811513
875.5,0.5,-500.0,-11.11111111111111,-3707.2222222221985,21.611000881834332,3.5314614858906532,0.00178,0.0013735340338403897,7899.767780566592,0.0013847583675044074,6931.1504835482865
876.0,0.5,-500.0,-11.11111111111111,-3712.777777777754,21.58344356261035,3.531277402998237,0.00178,0.0013731952717151693,7896.65319998899,0.001385211354717811,6929.891787285058
876.5,0.5,-500.0,-11.11111111111111,-3718.33333333331,21.55588624338636,3.531093320105821,0.00178,0.0013728565095899488,7893.538619411389,0.001385664341931215,6928.633091021831
877.0,0.5,-500.0,-11.11111111111111,-3723.8888888888655,21.528328924162373,3.5309092372134048,0.00178,0.0013725177474647283,7890.424038833788,0.001386117329144619,6927.374394758604
877.5,0.5,-500.0,-11.11111111111111,-3729.444444444421,21.50077160493839,3.5307251543209883,0.00178,0.0013721789853395078,7887.309458256186,0.0013865703163580228,6926.115698495376
878.0,0.5,-500.0,-11.11111111111111,-3734.999999999977,21.473214285714402,3.5305410714285723,0.00178,0.0013718402232142874,7884.194877678585,0.0013870233035714267,6924.857002232148
878.5,0.5,-500.0,-11.11111111111111,-3740.5555555555325,21.445656966490414,3.530356988536156,0.00178,0.001371501461089067,7881.080297100983,0.0013874762907848306,6923.598305968921
879.0,0.5,-500.0,-11.11111111111111,-3746.111111111088,21.41809964726643,3.53017290564374,0.00178,0.0013711626989638464,7877.965716523382,0.0013879292779982344,6922.339609705694
879.5,0.5,-500.0,-11.11111111111111,-3751.666666666644,21.390542328042443,3.529988822751324,0.00178,0.001370823936838626,7874.851135945781,0.0013883822652116383,6921.080913442465
880.0,0.5,-500.0,-11.11111111111111,-3757.2222222221994,21.362985008818455,3.5298047398589074,0.00178,0.0013704851747134055,7871.736555368179,0.0013888352524250424,6919.822217179239
880.5,0.5,-500.0,-11.11111111111111,-3762.777777777755,21.33542768959447,3.529620656966491,0.00178,0.001370146412588185,7868.621974790578,0.001389288239638446,6918.563520916011
881.0,0.5,-500.0,-11.11111111111111,-3768.3333333333107,21.307870370370484,3.529436574074075,0.00178,0.0013698076504629645,7865.507394212977,0.0013897412268518501,6917.304824652783
881.5,0.5,-500.0,-11.11111111111111,-3773.8888888888664,21.280313051146496,3.5292524911816585,0.00178,0.001369468888337744,7862.392813635374,0.0013901942140652538,6916.046128389556
882.0,0.5,-500.0,-11.11111111111111,-3779.444444444422,21.25275573192251,3.529068408289242,0.00178,0.0013691301262125236,7859.278233057773,0.0013906472012786579,6914.787432126328
882.5,0.5,-500.0,-11.11111111111111,-3784.9999999999777,21.225198412698525,3.5288843253968265,0.00178,0.0013687913640873031,7856.163652480172,0.0013911001884920615,6913.5287358631
883.0,0.5,-500.0,-11.11111111111111,-3790.5555555555334,21.197641093474537,3.52870024250441,0.00178,0.0013684526019620826,7853.04907190257,0.0013915531757054656,6912.270039599873
883.5,0.5,-500.0,-11.11111111111111,-3796.111111111089,21.17008377425055,3.5285161596119936,0.00178,0.0013681138398368622,7849.934491324968,0.0013920061629188695,6911.011343336646
884.0,0.5,-500.0,-11.11111111111111,-3801.6666666666447,21.142526455026566,3.5283320767195776,0.00178,0.0013677750777116417,7846.819910747367,0.0013924591501322733,6909.752647073417
884.5,0.5,-500.0,-11.11111111111111,-3807.2222222222003,21.11496913580258,3.5281479938271616,0.00178,0.0013674363155864212,7843.705330169765,0.0013929121373456774,6908.493950810191
885.0,0.5,-500.0,-11.11111111111111,-3812.777777777756,21.08741181657859,3.527963910934745,0.00178,0.0013670975534612008,7840.590749592164,0.001393365124559081,6907.235254546963
885.5,0.5,-500.0,-11.11111111111111,-3818.3333333333117,21.059854497354607,3.5277798280423287,0.00178,0.0013667587913359803,7837.476169014562,0.0013938181117724852,6905.976558283735
886.0,0.5,-500.0,-11.11111111111111,-3823.8888888888673,21.03229717813062,3.5275957451499127,0.00178,0.0013664200292107598,7834.361588436961,0.0013942710989858888,6904.717862020508
886.5,0.5,-500.0,-11.11111111111111,-3829.444444444423,21.004739858906632,3.5274116622574962,0.00178,0.0013660812670855393,7831.24700785936,0.001394724086199293,6903.45916575728
887.0,0.5,-500.0,-11.11111111111111,-3834.9999999999786,20.977182539682648,3.5272275793650802,0.00178,0.0013657425049603189,7828.132427281758,0.0013951770734126965,6902.200469494053
887.5,0.4,-400.0,-8.88888888888889,-3839.9999999999786,20.95238095238106,3.5270619047619056,0.00178,0.0013654376190476206,7825.329304761917,0.0013955847619047603,6901.067642857148
888.0,0.4,-400.0,-8.88888888888889,-3844.444444444423,20.930335097001873,3.5269146384479724,0.00178,0.0013651666093474442,7822.8376402998365,0.0013959471516754832,6900.060685846566
888.5,0.4,-400.0,-8.88888888888889,-3848.8888888888673,20.908289241622683,3.5267673721340396,0.00178,0.0013648955996472677,7820.345975837755,0.0013963095414462065,6899.053728835984
889.0,0.4,-400.0,-8.88888888888889,-3853.3333333333117,20.886243386243496,3.5266201058201068,0.00178,0.0013646245899470914,7817.854311375674,0.0013966719312169295,6898.046771825402
889.5,0.4,-400.0,-8.88888888888889,-3857.777777777756,20.864197530864306,3.526472839506174,0.00178,0.0013643535802469152,7815.3626469135925,0.0013970343209876526,6897.03981481482
890.0,0.4,-400.0,-8.88888888888889,-3862.2222222222003,20.84215167548512,3.526325573192241,0.00178,0.0013640825705467387,7812.870982451512,0.0013973967107583757,6896.032857804238
890.5,0.0,-0.0,-0.0,-3864.4444444444225,20.831128747795525,3.526251940035274,0.00178,0.0013639470656966505,7811.625150220471,0.0013975779056437372,6895.529379298947
891.0,-1.6,1600.0,35.55555555555556,-3855.555555555534,20.8752204585539,3.5265464726631404,0.00178,0.0013644890850970032,7816.608479144634,0.001396853126102291,6897.543293320111
891.5,-6.5,6500.0,144.44444444444446,-3810.555555555534,21.098434744268186,3.5280375440917116,0.00178,0.001367233058311289,7841.836581823205,0.0013931839296737196,6907.738733052254
892.0,-8.5,8500.0,188.88888888888889,-3727.2222222222003,21.511794532627974,3.5307987874779547,0.00178,0.0013723144901895959,7888.555290487226,0.0013863891214726614,6926.619177000666
892.5,-4.0,4000.0,88.88888888888889,-3657.777777777756,21.8562610229278,3.533099823633158,0.00178,0.0013765490167548515,7927.487547707244,0.0013807267813051127,6942.3528802910105
893.0,-8.3,8300.0,184.44444444444446,-3589.4444444444225,22.195216049382825,3.5353640432098774,0.00178,0.0013807157908950632,7965.796888811741,0.0013751550385802452,6957.834844328709
893.5,-9.3,9300.0,206.66666666666666,-3491.6666666666447,22.680224867724977,3.538603902116403,0.00178,0.0013866780042989433,8020.613506977526,0.0013671824636243368,6979.987898561513
894.0,-9.4,9400.0,208.88888888888889,-3387.777777777756,23.195546737213512,3.542046252204586,0.00178,0.0013930128560405658,8078.8561637786715,0.0013587116027336844,7003.525518683868
894.5,-9.4,9400.0,208.88888888888889,-3283.3333333333117,23.71362433862445,3.5455070105820115,0.00178,0.0013993815839947106,8137.410278637579,0.0013501954431216915,7027.189008432545
895.0,-9.3,9300.0,206.66666666666666,-3179.444444444423,24.22894620811298,3.548949360670195,0.00178,0.0014057164357363329,8195.652935438724,0.0013417245822310389,7050.726628554899
895.5,-9.2,9200.0,204.44444444444446,-3076.666666666645,24.73875661375672,3.552354894179895,0.00178,0.0014119835350529116,8253.27267612435,0.001333344318783067,7074.012509424609
896.0,-9.0,9000.0,200.0,-2975.555555555534,25.240299823633265,3.55570520282187,0.00178,0.0014181490057319237,8309.958042636696,0.0013250999514991164,7096.920781415349
896.5,-8.8,8800.0,195.55555555555554,-2876.666666666645,25.730820105820214,3.558981878306879,0.00178,0.0014241789715608482,8365.397576918002,0.0013170367791005273,7119.3255749007985
897.0,-1.1,1100.0,24.444444444444443,-2821.666666666645,26.003637566137673,3.5608042989417994,0.00178,0.0014275327166005307,8396.231924636257,0.001312552205687829,7131.786667906751
897.5,-9.0,9000.0,200.0,-2765.555555555534,26.281966490299933,3.5626635361552035,0.00178,0.0014309542140652572,8427.68918847003,0.0013079770348324497,7144.499500165349
898.0,-5.8,5800.0,128.88888888888889,-2683.3333333333117,26.689814814814923,3.5653879629629635,0.00178,0.0014359678935185198,8473.78498101853,0.0013012728240740725,7163.128204861116
898.5,-4.0,4000.0,88.88888888888889,-2628.8888888888673,26.959876543209987,3.567191975308643,0.00178,0.0014392877623456805,8504.307870679026,0.0012968335493827143,7175.463428240746
899.0,-5.1,5100.0,113.33333333333333,-2578.3333333333117,27.21064814814826,3.56886712962963,0.00178,0.0014423704976851866,8532.650553935198,0.001292711365740739,7186.917564236116
899.5,-2.3,2300.0,51.111111111111114,-2537.2222222222003,27.414572310405752,3.5702293430335104,0.00178,0.001444877337411818,8555.69845020945,0.0012893592603615504,7196.231916584
900.0,-1.6,1600.0,35.55555555555556,-2515.555555555534,27.522045855379297,3.5709472663139334,0.00178,0.0014461985097001778,8567.845314462094,0.0012875926102292753,7201.1408320105875
900.5,1.1,-1100.0,-24.444444444444443,-2512.777777777756,27.53582451499129,3.571039307760142,0.00178,0.001446367890762788,8569.402604750894,0.0012873661166225732,7201.770180142201
901.0,1.0,-1000.0,-22.22222222222222,-2524.4444444444225,27.47795414462092,3.5706527336860674,0.00178,0.001445656490299825,8562.861985537931,0.0012883173897707213,7199.1269179894225
901.5,1.0,-1000.0,-22.22222222222222,-2535.555555555534,27.42283950617295,3.5702845679012354,0.00178,0.0014449789660493841,8556.632824382728,0.001289223364197529,7196.609525462968
902.0,0.9,-900.0,-20.0,-2546.1111111110895,27.370480599647372,3.5699348104056443,0.00178,0.0014443353180114654,8550.715121285286,0.0012900840399029966,7194.218002562835
902.5,0.9,-900.0,-20.0,-2556.1111111110895,27.320877425044202,3.569603461199295,0.00178,0.0014437255461860685,8545.108876245604,0.0012908994168871234,7191.952349289026
903.0,0.9,-900.0,-20.0,-2566.1111111110895,27.271274250441024,3.569272111992946,0.00178,0.0014431157743606715,8539.50263120592,0.0012917147938712504,7189.6866960152165
903.5,0.9,-900.0,-20.0,-2576.1111111110895,27.22167107583785,3.5689407627865966,0.00178,0.0014425060025352748,8533.896386166238,0.0012925301708553774,7187.421042741407
904.0,0.9,-900.0,-20.0,-2586.1111111110895,27.172067901234676,3.5686094135802477,0.00178,0.001441896230709878,8528.290141126556,0.0012933455478395044,7185.155389467598
904.5,0.9,-900.0,-20.0,-2596.1111111110895,27.1224647266315,3.5682780643738985,0.00178,0.0014412864588844812,8522.683896086874,0.0012941609248236315,7182.889736193788
905.0,0.9,-900.0,-20.0,-2606.1111111110895,27.07286155202833,3.5679467151675492,0.00178,0.0014406766870590842,8517.077651047191,0.0012949763018077582,7180.624082919979
905.5,0.8,-800.0,-17.77777777777778,-2615.555555555534,27.02601410934755,3.5676337742504414,0.00178,0.0014401007914462095,8511.782864065268,0.0012957463800705449,7178.484299272492
906.0,0.8,-800.0,-17.77777777777778,-2624.4444444444225,26.981922398589177,3.5673392416225758,0.00178,0.001439558772045857,8506.799535141106,0.0012964711596119912,7176.4703852513285
906.5,0.8,-800.0,-17.77777777777778,-2633.333333333311,26.937830687830797,3.56704470899471,0.00178,0.001439016752645504,8501.816206216943,0.0012971959391534374,7174.4564712301635
907.0,0.8,-800.0,-17.77777777777778,-2642.2222222222,26.893738977072424,3.5667501763668437,0.00178,0.0014384747332451514,8496.832877292782,0.0012979207186948835,7172.442557209
907.5,0.8,-800.0,-17.77777777777778,-2651.1111111110886,26.849647266314044,3.5664556437389776,0.00178,0.0014379327138447986,8491.84954836862,0.0012986454982363298,7170.428643187835
