Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],U_R [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irrev [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C]
1088.0,0.8,-800,-17.908144103241842,-5827.24146630943,21.095032409179414,-0.02604233587327972,-0.03930970588370448,-17.64524176123087,-0.026323353761858945,-17.94195084440404,0,0,44.672412472668185,293.15,293.15,3.5280148164933185,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1088.5,0.8,-800,-17.90978544232357,-5836.19553836105,21.050617369240822,-0.026059395169906914,-0.03931331298500696,-17.656800456070233,-0.026320917608407574,-17.94029036656868,0,0,44.66831847742169,293.15,293.15,3.5277181240265287,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1089.0,0.8,-800,-17.91142508922738,-5845.150431082212,21.00619825852077,-0.026075810945779092,-0.039316916176753834,-17.667923127069187,-0.026318719387759003,-17.938792063306163,0,0,44.664229452136155,293.15,293.15,3.5274214043669194,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1089.5,0.8,-800,-17.91306312919207,-5854.1061436268255,20.961775081216143,-0.026091611383956957,-0.03932051565370369,-17.678628869938738,-0.026316747291482825,-17.93744788601144,0,0,44.660145181773956,293.15,293.15,3.5271246575425246,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1090.0,0.8,-800,-17.914699644111334,-5863.0626751914215,20.917347841312388,-0.026106823433943233,-0.0393241116029792,-17.688935944580503,-0.026314990097282966,-17.936250185587582,0,0,44.656065459794895,293.15,293.15,3.5268278835799665,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1090.5,0.8,-800,-17.91633471266204,-5872.020025013477,20.872916542591884,-0.02612147286569987,-0.0393277042043596,-17.698861811686598,-0.026313437139967605,-17.93519169265892,0,0,44.65199008782833,293.15,293.15,3.526531082504514,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1091.0,0.8,-800,-17.917968410427882,-5880.978192369807,20.828481188641824,-0.026135584321298703,-0.03933129363056229,-17.70842316773607,-0.02631207828385422,-17.934265498762368,0,0,44.64791887535736,293.15,293.15,3.5262342543401277,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1091.5,0.8,-800,-17.919600810018338,-5889.937176575021,20.784041782862,-0.026149181364309253,-0.039334880047514335,-17.71763597845806,-0.026310903896538895,-17.93346503846865,0,0,44.643851639415026,293.15,293.15,3.525937399109518,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1092.0,0.8,-800,-17.921231981183254,-5898.896976980031,20.73959832847207,-0.026162286527022884,-0.03933846361461354,-17.72651551082902,-0.026309904823962577,-17.932784072387488,0,0,44.63978820429173,293.15,293.15,3.5256405168341938,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1092.5,0.8,-800,-17.92286199092318,-5907.857592970622,20.695150828518738,-0.026174921355608147,-0.03934204448498005,-17.735076363668163,-0.02630907236671026,-17.93221667101317,0,0,44.63572840125369,293.15,293.15,3.5253436075345053,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1093.0,0.8,-800,-17.924490903595544,-5916.8190239660835,20.650699285882524,-0.026187106453288006,-0.03934562280569854,-17.743332496892602,-0.02630839825748221,-17.93175719936898,0,0,44.63167206827195,293.15,293.15,3.5250466712296955,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1093.5,0.8,-800,-17.926118781016935,-5925.781269417881,20.606243703284317,-0.02619886152162561,-0.0393491987180513,-17.751297259490936,-0.02630787463967941,-17.93140030241109,0,0,44.62761904976157,293.15,293.15,3.524749707937939,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1094.0,0.8,-800,-17.927745682561433,-5934.74432880839,20.561784083291716,-0.02621020540000158,-0.0393527723577428,-17.758983416271498,-0.02630749404704816,-17.931140891154328,0,0,44.623569196330756,293.15,293.15,3.524452717676389,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1094.5,0.8,-800,-17.929371665255417,-5943.708201649671,20.517320428325046,-0.026221156103361985,-0.0393563438551155,-17.766403173438828,-0.026307249384331575,-17.930974129484284,0,0,44.61952236453923,293.15,293.15,3.524155700461211,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1095.0,0.8,-800,-17.930996783868643,-5952.672887482298,20.4728527406632,-0.02623173085831289,-0.03935991333535802,-17.77356820304994,-0.02630713390887823,-17.930895421621816,0,0,44.61547841666606,293.15,293.15,3.5238586563076306,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1095.5,0.9,-900,-20.17419872737728,-5961.638385874233,20.428381022449244,-0.026241946137633882,-0.039363480918705084,-17.78048966639925,-0.026307141213160717,-17.930900400207694,0,0,44.611437220485996,293.15,293.15,3.523561585229961,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1096.0,0.6,-600,-13.471353748289065,-5971.725485237922,20.37834580735157,-0.026397269945699183,-0.04428792756070897,-17.88573084591262,-0.02646879592385799,-18.04108396189729,0,0,44.53895363531696,293.15,293.15,3.523227349993109,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1096.5,1.0,-1000,-22.353688456364537,-5978.461162112067,20.3449347117457,-0.02611082834249157,-0.029573335080677773,-17.69164950990394,-0.0261394958005982,-17.816633586841203,0,0,44.73534656045903,293.15,293.15,3.523004163874462,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1097.0,1.1,-1100,-24.736411113146104,-5989.6380063402485,20.289494016169403,-0.02641334031201937,-0.04907250832850462,-17.896619481259734,-0.02646644130020807,-18.03947905462878,0,0,44.46885989113464,293.15,293.15,3.522633820028012,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1097.5,0.9,-900,-20.27781080350287,-6002.006211896822,20.228143790194338,-0.02685716303883133,-0.05430324139735255,-18.19733595123511,-0.026949030085376396,-18.368410707482855,0,0,44.3834893579602,293.15,293.15,3.5222240005184986,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1098.0,0.8,-800,-17.9763887407312,-6012.1451172985735,20.17785160070152,-0.026992161598976435,-0.04451538463020029,-18.288805558369027,-0.027086623697598674,-18.462194267485497,0,0,44.502820423956834,293.15,293.15,3.521888048692686,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1098.5,0.8,-800,-17.95116743034652,-6021.133311668939,20.133267303229463,-0.026971889390206283,-0.03946312877706784,-18.275069923189292,-0.027051615981089704,-18.438333070524763,0,0,44.565346688683704,293.15,293.15,3.521590225585572,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1099.0,0.9,-900,-20.19615864539306,-6030.108895384113,20.088745558610547,-0.02695087189503516,-0.0394077610480989,-18.260829311851104,-0.027016510253210866,-18.414405069189623,0,0,44.56292980275726,293.15,293.15,3.521292820331519,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1099.5,0.9,-900,-20.228715084645664,-6040.206974706809,20.038655879430507,-0.02707645220337196,-0.044336135634371006,-18.345917489495196,-0.027144905507380385,-18.501919044794896,0,0,44.491209463083145,293.15,293.15,3.5209582212745962,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1100.0,0.9,-900,-20.232736088177653,-6050.321332249132,19.98848545511343,-0.02719862381439284,-0.04440760599325556,-18.42869607062218,-0.027269340456969757,-18.5867336838814,0,0,44.482367391026564,293.15,293.15,3.5205961388051232,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1100.5,0.9,-900,-20.236859069384113,-6060.437700293221,19.938305058069343,-0.02731568497691959,-0.044416433204464915,-18.508012016921555,-0.02738795332234342,-18.667580000779353,0,0,44.47330472156075,293.15,293.15,3.5201435116237856,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1101.0,0.9,-900,-20.240924009583495,-6070.556129827913,19.888114435377418,-0.027427866992741193,-0.04442548428478158,-18.584022049203853,-0.027501037414087322,-18.74465791545955,0,0,44.464373245701424,293.15,293.15,3.519690792207104,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1101.5,0.9,-900,-20.244931581012892,-6080.676591832705,19.83791373098857,-0.02753538061094669,-0.04443440794908774,-18.65686896259487,-0.027608860105185627,-18.818149668869793,0,0,44.45557133144786,293.15,293.15,3.5192379818535167,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1102.0,0.9,-900,-20.248884415239704,-6090.799057623211,19.787703087186454,-0.027638427358506756,-0.04444320567312912,-18.72668930368307,-0.027711675684568064,-18.888228583889788,0,0,44.44689305069283,293.15,293.15,3.5187850818464215,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1102.5,0.9,-900,-20.252785050413625,-6100.923499830831,19.73748263972802,-0.027737200072868607,-0.04445188323392161,-18.79361373138451,-0.027809726140948045,-18.9550595995938,0,0,44.438332691513914,293.15,293.15,3.518332093410347,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1103.0,0.9,-900,-20.256635909989136,-6111.049892356038,19.68725251807521,-0.027831883277935586,-0.04446044620340346,-18.857767271691515,-0.027903241760237726,-19.018799678447678,0,0,44.429884804128996,293.15,293.15,3.5178790177130383,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1103.5,0.9,-900,-20.260439307564393,-6121.178210311033,19.6370128456794,-0.027922653542135835,-0.04446889990172533,-18.919269560285663,-0.027992441692086697,-19.079598192460637,0,0,44.42154418951705,293.15,293.15,3.5174258558680287,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1104.0,0.9,-900,-20.264197451831993,-6131.308429964814,19.586763740253893,-0.028009679821062228,-0.044477249407872954,-18.978235074696837,-0.02807753448894283,-19.13759729060814,0,0,44.41330588784976,293.15,293.15,3.5169726089370905,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1104.5,0.8,-800,-18.015922178945498,-6141.44052869073,19.53650531403407,-0.02809312378536912,-0.04448549957053544,-19.03477335647291,-0.028158718618992943,-19.19293224845137,0,0,44.40516516744997,293.15,293.15,3.516519277932588,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1105.0,0.8,-800,-17.99125384983265,-6150.448489780203,19.4918229673601,-0.028027012223473327,-0.039549915571999356,-18.98997881505619,-0.028073901891779576,-19.135121318878618,0,0,44.46605037521837,293.15,293.15,3.5161162431655884,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1105.5,0.8,-800,-17.99231164902126,-6159.444116705119,19.44720180205794,-0.02796220661808993,-0.039495761789360595,-18.94606913736686,-0.027991473459258988,-19.078938246696968,0,0,44.463436139042095,293.15,293.15,3.5157137602545627,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1106.0,0.7,-700,-15.744490897354671,-6168.4402725296295,19.402578013245886,-0.027900318877647445,-0.03949808395017958,-18.904136487873448,-0.02791316987112015,-19.025566661068574,0,0,44.4599958527469,293.15,293.15,3.515311253679478,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1106.5,0.7,-700,-15.721396861835093,-6176.3125179783065,19.36352917669491,-0.027695294719425143,-0.03456349775101754,-18.765220345468677,-0.027676731700175573,-18.86441082662566,0,0,44.525305617041205,293.15,293.15,3.514959033173788,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1107.0,0.7,-700,-15.720832330228458,-6184.173216409224,19.324537617017732,-0.02749778606548564,-0.034512799976796266,-18.63139640718388,-0.027450242424521914,-18.7100361414193,0,0,44.52690451090305,293.15,293.15,3.5146073293055,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1107.5,0.6,-600,-13.474787426817393,-6192.033632574338,19.28554745746856,-0.02730892439327136,-0.034511560674297156,-18.503431316730122,-0.027234836889082976,-18.563216113719875,0,0,44.5276041094263,293.15,293.15,3.5142556380663668,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1108.0,0.6,-600,-13.45388221479356,-6198.771026287747,19.252127845794902,-0.02698262403742677,-0.029580872951598166,-18.282343289386116,-0.026868158744975956,-18.313288946505416,0,0,44.5967929866559,293.15,293.15,3.51395419316907,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1108.5,0.6,-600,-13.45228073195832,-6205.497967395144,19.218760082365353,-0.026669313212219648,-0.02953498024833574,-18.070056446758347,-0.02651798419179185,-18.074610597347117,0,0,44.60210219777764,293.15,293.15,3.5136532159429352,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1109.0,0.5,-500,-11.209138475063858,-6212.224107761123,19.18539629086744,-0.02636967341032946,-0.02953146455203695,-17.867032540939494,-0.026184893675881928,-17.847576697439866,0,0,44.60646115776989,293.15,293.15,3.5133522745436245,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1109.5,0.5,-500,-11.19092666665923,-6217.828676998655,19.157595848220954,-0.025937653714675785,-0.02460714893860479,-17.574313331245097,-0.025706520025207517,-17.52151807271802,0,0,44.679052494342045,293.15,293.15,3.513101514550953,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1110.0,0.1,-100,-2.2377555870222423,-6223.424140331985,19.129840573750073,-0.025523446348684687,-0.024567168998768117,-17.29366304135714,-0.02525033017747546,-17.210579888405647,0,0,44.687632813853874,293.15,293.15,3.512851161975226,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1110.5,0.1,-100,-2.2237432773547883,-6224.543018125496,19.124290584694958,-0.024546493502656457,-0.00491249038813731,-16.63171899603907,-0.02417137088283045,-16.475163162909094,0,0,44.969219701904215,293.15,293.15,3.512801101073949,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1111.0,0.1,-100,-2.222494978433842,-6225.654889764173,19.118775348392,-0.023611583871565343,-0.004881729505690551,-15.998261746052824,-0.02314439683719319,-15.775179490159896,0,0,44.9944773645646,293.15,293.15,3.5127513536424955,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1111.5,0.0,0,-0.0,-6226.76613725339,19.1132632080685,-0.022717697230015117,-0.004878989145444671,-15.392600027609515,-0.0221677744827876,-15.109515440099512,0,0,45.0181832526209,293.15,293.15,3.512701634136778,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1112.0,0.0,0,-0.0,-6226.76613725339,19.1132632080685,-0.021718896961724573,-0.0,-14.715853045659566,-0.021078965064235122,-14.367384887764713,0,0,45.10874903744064,293.15,293.15,3.512701634136778,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1112.5,0.0,0,-0.0,-6226.76613725339,19.1132632080685,-0.020764009681878085,-0.0,-14.068859742539502,-0.020043634444415873,-13.661705388998918,0,0,45.13462187013629,293.15,293.15,3.512701634136778,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1113.0,0.0,0,-0.0,-6226.76613725339,19.1132632080685,-0.019851104723639344,-0.0,-13.45031197587481,-0.019059155917622483,-12.990686585889883,0,0,45.15928785544171,293.15,293.15,3.512701634136778,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1113.5,-0.1,100,2.213231414288081,-6226.76613725339,19.1132632080685,-0.01897833630335956,-0.0,-12.858959116732654,-0.018123031793440308,-12.35262605711814,0,0,45.182803458519714,293.15,293.15,3.512701634136778,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
1114.0,-0.1,100,2.2088235497787134,-6225.659521546247,19.118752373282504,-0.018000326875510637,0.004858653068488876,-12.196299173971381,-0.017073399006271615,-11.637198226666586,0,0,45.272968956718294,293.15,293.15,3.512751146407008,0.0021952756666666663,0.0014758843333333334,0.00146714,7705.544599999999,6938.5491999999995
