Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],U_R [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irreversibel [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C],Delta OCV [V],Q_Reversibel [W],Q_Cell [W]
164.5,0.8,-800,-17.091581822276762,-3075.9696371805403,34.742214101287004,0.005074241421028176,-0.03446893561198115,3.184134863312165,0.018412032142315515,16.57522394764451,1.0707919492738749,22.00098364032057,46.80666823695037,293.15,297.68367652089665,3.611495603352512,0.0018174901150852473,0.0015946117010543423,0.0011088132751730269,9839.643607829901,7696.18473380315,-0.00011180450129099098,0.6215914076738613,1.6923833569477362
165.0,0.6,-600,-12.818867693266904,-3084.5154280916786,34.69982426541826,0.004042628909638364,-0.03108498215726687,2.5379748414444507,0.01622325348048397,14.582736583376995,0.8526321410886071,18.385949815539583,46.80600614320634,293.15,297.6679970525997,3.6112811107830165,0.0018187305587333902,0.0015936012885301928,0.0011108164933682258,9827.195997396844,7690.7743932749345,-0.0001121012301420722,0.5616716908759763,1.4143038319645833
165.5,0.5,-500,-10.667490702786544,-3090.924861938312,34.66803143879805,0.0032604774762239465,-0.023330759904977204,2.047720926476669,0.014440737752471941,12.96238190233209,0.545913446902489,12.584123277057339,46.87137902725247,293.15,297.65108686950686,3.611120239080318,0.0018200328190633918,0.0015928561795110474,0.0011124971906148957,9817.051966313174,7686.2166897129955,-0.00011232377992841363,0.4220960359480756,0.9680094828505645
166.0,0.4,-400,-8.530253233384599,-3096.258607289705,34.641574368602654,0.0026122655063310664,-0.019430165426920942,1.6411063929294625,0.012902733894737235,11.567309706531976,0.4011340147026194,9.78860052449478,46.891925603630604,293.15,297.63362453533955,3.61098636630513,0.0018214372965748567,0.0015922469874027022,0.0011140497063949239,9807.911778738413,7681.993932031676,-0.00011250897941978143,0.35183525641236374,0.7529692711149831
166.5,0.0,0,-0.0,-3100.5237339063974,34.62041798657541,0.0020933127951683955,-0.015549693126070274,1.315040767891927,0.011593988350106079,10.38739524254651,0.28617974471066143,7.382634366750428,46.91721999940658,293.15,297.61569969296727,3.6108793150120717,0.0018228876330674336,0.0015917709647502091,0.0011154481225181647,9799.890633123363,7678.1781693020675,-0.00011265707409397212,0.281715206577833,0.5678949512884944
167.0,0.0,0,-0.0,-3100.5237339063974,34.62041798657541,0.0020261961544457683,-0.0,1.2728325431232208,0.01091738707523455,9.774557154068399,0.1231841310956278,1.6013937042431614,47.109697677142776,293.15,297.5965585500692,3.6108793150120717,0.0018243763832406423,0.0015918234980076516,0.0011161593526948308,9796.681968385426,7676.157013241551,-0.00011265707409397212,0.0,0.1231841310956278
167.5,0.0,0,-0.0,-3100.5237339063974,34.62041798657541,0.001961210995373533,-0.0,1.2319663153994265,0.010280525021769996,9.198121181238841,0.10929163234409743,1.4207912204732667,47.1005736633798,293.15,297.57746054648055,3.6108793150120717,0.001825966153416196,0.0015918795959396017,0.0011169188438056735,9793.25557784958,7673.998710469889,-0.00011265707409397212,0.0,0.10929163234409743
168.0,-0.1,100,2.1235046190856712,-3100.5237339063974,34.62041798657541,0.0018982903192282718,-0.0,1.1923013234347737,0.00968105247930051,8.657274234477924,0.09697766084068966,1.2607095909289656,47.09196255153781,293.15,297.558410088985,3.610879315012072,0.0018275523406506497,0.0015919355674409586,0.0011176766232150652,9789.836909534006,7671.845271968438,-0.00011265707409397212,0.0,0.09697766084068966
168.5,-0.1,100,2.1214358816207315,-3099.4619815968545,34.62568461509497,0.0019458606368634183,0.003884175727304175,1.2220357360913097,0.00925513075013624,8.272067512276571,0.09432292534982709,0.31481112346368767,47.1378847064669,293.15,297.5392310051086,3.610905964152381,0.0018291345789380035,0.0015921229658285457,0.0011182564184862424,9787.650597511416,7670.152950651988,-0.00011262020769433522,-0.07010668508338957,0.02421624026643751
169.0,-0.1,100,2.1216283035319647,-3098.401263656044,34.63094611281724,0.0019918166664628163,0.0038837710086201843,1.2507494845704314,0.008854095572739806,7.909514020147229,0.08717614880945958,0.22308867273268423,47.13360951752282,293.15,297.520115128768,3.6109325873308555,0.001830727500306569,0.0015923107478732724,0.0011188412977046797,9785.44222999199,7668.444038483673,-0.00011258337721027932,-0.07001548167617618,0.017160667133283403
169.5,-0.1,100,2.121805397837028,-3097.3404495042782,34.636208087776396,0.0020363253444078216,0.0038874917298316043,1.2785477515106967,0.008476628408195004,7.568398965031227,0.08077066922100334,0.14003269645489946,47.12967555928558,293.15,297.50106412461315,3.610959212924149,0.0018323151719648214,0.0015924984907324615,0.001119423462704096,9783.247438146642,7666.740660204214,-0.00011254654338556524,-0.06999892333985723,0.010771745881146114
170.0,-0.1,100,2.121970380985347,-3096.2795468053596,34.64147050195754,0.002079431975279684,0.003891173520488448,1.3054593100212248,0.008121340540846641,7.247447672439216,0.07501435784166713,0.06542255777854744,47.12601122809477,293.15,297.482079600619,3.6109858407399056,0.0018338974556550364,0.0015926861879047975,0.0011200028496595026,9781.06650033702,7665.043008425869,-0.0001125097064862972,-0.06998185339716348,0.005032504444503649
170.5,-0.1,100,2.1221239831499514,-3095.2185616148668,34.64673332532308,0.002121180592054657,0.003894821925290379,1.3315121211574448,0.007786925667338092,6.9454617854469785,0.06983830119620843,-0.001639005285670514,47.12260018454063,293.15,297.46316295681873,3.6110124706261346,0.001835474217826641,0.0015928738332302945,0.001120579396762075,9778.899686247762,7663.351270353764,-0.00011247286672273842,-0.06996437852587539,-0.0001260773296669626
171.0,-0.1,100,2.122266893454987,-3094.1574996232916,34.65199652964637,0.002161613869274521,0.0038984379788158724,1.3567332798837377,0.007472154829786049,6.661314547567412,0.06518114104976541,-0.061949969354947634,47.11942701853253,293.15,297.4443154084446,3.6110391024400106,0.0018370453421996903,0.0015930614211838914,0.0011211530504212487,9776.747228444958,7661.665610143364,-0.00011243602429247543,-0.06994652330783831,-0.004765382258072895
171.5,-0.1,100,2.122399759927624,-3093.096366176564,34.6572600884099,0.0022007731639325794,0.0039020226776521876,1.3811490412312148,0.007175871810958735,6.393946509495625,0.06098824069032471,-0.11622091316060101,47.116477248098676,293.15,297.42553800630526,3.6110657360473546,0.001838610727842911,0.0015932489468082893,0.0011217237643453934,9774.609326546135,7659.986171461913,-0.00011239917938113071,-0.06992831093344787,-0.008940070243123155
172.0,-0.1,100,2.1225231919216028,-3092.0351662966004,34.66252397670337,0.0022386985550383516,0.003905576976376146,1.4047848456130168,0.0068969888046693725,6.142361492564655,0.05721093190064012,-0.1650848069269451,47.11373726355664,293.15,297.40683165488247,3.611092371322119,0.0018401702874812473,0.0015934364056544663,0.0011222914987327273,9772.486150888886,7658.313079743438,-0.00011236233216307641,-0.06990976320271282,-0.012698831302072701
172.5,-0.1,100,2.1226377623981025,-3090.9739047006397,34.66778817112778,0.0022754288820347685,0.003909101788487189,1.4276653434058937,0.006634482345089239,5.905622794004009,0.053805847458110595,-0.2091056909444401,47.111194275099734,293.15,297.3881971284052,3.611119008145907,0.0018417239459928478,0.0015936237937286641,0.0011228562195530491,9770.377845786741,7656.6464441914795,-0.00011232548280210554,-0.06989090060768291,-0.016085053149572315
173.0,-0.1,100,2.1227440100745114,-3089.9125858194407,34.673052649705156,0.002311001782101598,0.0039125979874559645,1.4498144188190074,0.006387389479477376,5.682849619751749,0.05073432935709889,-0.24878636968771944,47.10883626353507,293.15,297.36963508513065,3.6111456464075085,0.0018432716390740218,0.0015938111074451226,0.0011234178979099786,9768.284532419271,7654.986359558174,-0.00011228863145206392,-0.06987174241000038,-0.019137413052901495
173.5,-0.1,100,2.122842441448429,-3088.8512138144033,34.678317391793634,0.002345453726377552,0.003916066407866496,1.4712552130702228,0.006154804169743638,5.473213731358733,0.04796190409061425,-0.28457523410316754,47.106651933984026,293.15,297.3511460800354,3.6111722860024758,0.0018448133120531269,0.0015939983435839314,0.0011239765094745555,9766.206311397978,7653.332907724967,-0.00011225177825744457,-0.06985230671393483,-0.02189040262332058
174.0,-0.1,100,2.1229335327038927,-3087.789792593679,34.68358237800754,0.0023788200551322133,0.003919507846628574,1.4920101468894098,0.005935873909128954,5.275936294277733,0.045457817324026095,-0.3168723117446618,47.1046306723669,293.15,297.33273057609597,3.611198926832718,0.0018463489188365145,0.0015941854992534213,0.0011245320339821078,9764.143265044915,7651.686159107389,-0.0001122149233539472,-0.06983261053515392,-0.02437479321112783
174.5,-0.1,100,2.1230177315064696,-3086.728325827327,34.68884759014223,0.0024111350119177407,0.003922923064240538,1.5121009423676335,0.005729796541104071,5.090284915549766,0.04319462117460473,-0.34603463298125425,47.102762504503964,293.15,297.314388954319,3.6112255688061197,0.0018478784209716038,0.0015943725718566009,0.0011250844547852081,9762.09545941657,7650.046173903781,-0.00011217806686900439,-0.06981266986547044,-0.02661804869086571
175.0,-0.1,100,2.1230954586934825,-3085.6668169615737,34.694113011103305,0.002442431776729223,0.003926312786085531,1.5315486441704826,0.005535817268358231,4.915570859585659,0.04114780809034784,-0.37238099136479763,47.10103805767562,293.15,297.2961215226611,3.6112522118361827,0.0018494017868138407,0.0015945595590611881,0.0011256337584563743,9760.062946102014,7648.413003205589,-0.00011214120892227687,-0.06979249973379381,-0.02864469164344597
175.5,-0.3,300,6.369501329596008,-3084.605269232227,34.69937862484014,0.002472742498201561,0.003929677703746947,1.5501160248519152,0.005353225840474571,4.752643598856705,0.039295486011415526,-0.3961961672771183,47.09944852449349,293.15,297.27792852396453,3.6112788558416913,0.0018509189907858434,0.001594746458772841,0.0011261799344348894,9758.045763820764,7646.786689984787,-0.000112104349626119,-0.06977211426350155,-0.030476628252086024
176.0,-1.2,1200,25.419757400187283,-3081.4205185674286,34.7151759991695,0.002719674609289808,0.01179905542899289,1.703159595021842,0.005458957346193775,4.852545298906683,0.10442911153870757,-1.360941597804589,47.20737421322357,293.15,297.2595989344176,3.611358790555798,0.0018524300127183203,0.001595198332613706,0.0011263680368884261,9758.522865869352,7646.05459716642,-0.00011199376800581348,-0.20911692675444518,-0.10468781521573761
176.5,0.7,-700,-14.673809464978916,-3068.710639867335,34.77822103240409,0.003933406711620432,0.04712701971132541,2.4645793401404084,0.006803346799168835,6.03744208907969,1.22907928576909,5.171562607475239,47.70404043139903,293.15,297.24281217995394,3.6116777984239645,0.0018539523792220846,0.0015968407289834335,0.0011249678282083677,9770.112267618413,7649.276054556396,-0.00011155245277317136,-0.8312667775017639,0.39781250826732606
177.0,-0.8,800,17.12840430318156,-3076.0475445998245,34.74182765575484,0.0030552855384454857,-0.027225002578435065,1.9130314117806002,0.005448661878122403,4.838845349880356,0.4502635057492528,12.105813602875873,46.70604370609128,293.15,297.2276514852668,3.6114936479381194,0.001855346605352299,0.0015959748779669411,0.001126859139812618,9758.555725944709,7644.305783687369,-0.00011180720640971612,0.4809529252411991,0.9312164309904518
177.5,-1.4,1400,29.47570305551716,-3067.4833424482335,34.78430881722107,0.0038342919972629936,0.03180069441212522,2.3979486344108953,0.006252306193660518,5.561271057270249,0.5769052404118356,0.22090852653654502,47.49674663783644,293.15,297.2098956507759,3.6117086026151384,0.0018566057788709667,0.001597091150532497,0.0011260252155521205,9765.88365807462,7646.143147962293,-0.00011150983827945253,-0.5599122768321013,0.016992963579734233
178.0,-3.7,3700,77.3436451547798,-3052.745490920475,34.85741323948177,0.005218635697668811,0.054768228837565075,3.253766074345663,0.007815292701300732,6.987938367481596,1.6582972548274453,9.089399125812646,47.83844868696807,293.15,297.1942032342411,3.612078510991778,0.0018580804920720541,0.0015989883779161788,0.001124258488621388,9779.996980940672,7650.236224480514,-0.00011099810732362759,-0.959112706688011,0.6991845481394343
178.5,-6.7,6700,136.40808096261085,-3014.073668343085,35.049237756234696,0.008990052927187141,0.1438115229854208,5.575631788335662,0.012405024744776534,11.209328107122442,11.194500406460806,113.13472711823977,49.11732466815111,293.15,297.2018777989402,3.6130491430465477,0.001859383827819671,0.0016038755025492377,0.0011183974858263253,9822.551387386085,7664.46778601239,-0.00010990152448753061,-2.491829089673132,8.702671316787674
179.0,-7.3,7300,143.82027393503924,-2945.8696278617795,35.38755144909832,0.015595218566269782,0.25354803157886224,9.620040764353472,0.0205415187878576,18.812847666676113,34.77517763694087,395.29736078690127,50.75779513045055,293.15,297.272702416409,3.6147610103324377,0.0018587464158253144,0.0016123828237715626,0.0011066697866479922,9903.797748851446,7693.654797298854,-0.00010922489710180336,-4.367688345640769,30.4074892913001
179.5,-6.7,6700,131.00858837256195,-2873.95949089426,35.744248557072126,0.022305315083391022,0.266479417792246,13.692830032044085,0.028625162821395572,26.558835731898675,38.86161396706523,445.72670871822294,51.141685314145626,293.15,297.35451021879834,3.6165658976987847,0.0018528640677781592,0.0016211177216688103,0.0010918877966701207,9999.873535966679,7732.120919088215,-0.00010851150288585575,-4.574944065663468,34.286669901401766
180.0,0.0,0,-0.0,-2808.4551967079788,36.069170651250104,0.028118927451827733,0.24185096052215957,17.264383839834696,0.035346794839507034,32.871104725258576,32.750226819976696,371.90116250694547,51.005846922014655,293.15,297.4194293396737,3.6182100034953253,0.001846069509843006,0.0016289777227345933,0.0010778018701706536,10089.747209278095,7769.672034947985,-0.0001078616586974998,-4.1424450886732,28.607781731303497
180.5,-6.4,6400,133.82625119459075,-2808.4551967079788,36.069170651250104,0.02726428555203719,-0.0,16.653972896355494,0.033233646900493415,31.214108419577247,1.6473441515644842,21.415473970338294,47.823203167322134,293.15,297.40558211139603,3.6182100034953257,0.0018406776436028216,0.0016287246456457936,0.0010753150870632623,10100.361241395869,7777.757562161563,-0.0001078616586974998,0.0,1.6473441515644842
181.0,-2.0,2000,39.055139872377,-2741.5420711106835,36.40108099647479,0.033021702056585125,0.24648490004982362,20.144487292057153,0.03980768839864222,37.596588546271065,34.47756747989337,393.53692757282585,51.20964888451377,293.15,297.47512303531505,3.619889469842162,0.0018418277269937194,0.0016371039944470924,0.001064699540790008,10175.768784981747,7804.342488856226,-0.00010719783800705043,-4.205496128137531,30.272071351755834
181.5,-3.7,3700,75.57627450808974,-2722.014501174495,36.49794394258683,0.033947833484213485,0.07170726752788728,20.649910086167772,0.039900928175484615,37.89870042113969,4.962375902310491,48.584695867700056,48.95716313198197,293.15,297.4671165138448,3.6203795963494896,0.0018360519962855018,0.0016392426164951528,0.0010588111830851328,10209.486481171645,7821.508027476621,-0.00010700411211482634,-1.225091604795102,3.737284297515389
182.0,-3.5,3500,70.12913063040297,-2684.22636392045,36.68538509960094,0.03662665753261574,0.13881222659810086,22.221194321557103,0.04230488821341505,40.42212034972801,12.704123974974534,134.442537787661,49.90793367232547,293.15,297.4783707607743,3.6213280486039814,0.0018367169789937489,0.0016439700387341277,0.0010528310399062681,10251.954482542813,7836.564146754008,-0.00010662922980079811,-2.3623902990006127,10.341733675973922
182.5,-4.0,4000,80.25151089916591,-2649.1617986052484,36.85931647517238,0.03895357615363114,0.12874181364101359,23.562239217464477,0.04419634116507839,42.51304794656451,11.552492823551468,121.77779623962363,49.84329834021323,293.15,297.48673989982444,3.622208141364372,0.001835782256014455,0.0016482758308397354,0.0010465776621166214,10294.28701892898,7852.960406588658,-0.00010628136704965524,-2.1849700358881123,9.367522787663356
